Date,Price,Price_per_gram
2013-02-07,1670.4000244140625,53.704608
2013-02-08,1666.0,53.563144
2013-02-11,1648.199951171875,52.990859
2013-02-12,1648.699951171875,53.006934
2013-02-13,1644.199951171875,52.862256
2013-02-14,1634.699951171875,52.556824
2013-02-15,1608.800048828125,51.724123
2013-02-19,1603.5999755859375,51.556936
2013-02-20,1577.5999755859375,50.721017
2013-02-21,1578.199951171875,50.740307
2013-02-22,1572.4000244140625,50.553835
2013-02-25,1586.199951171875,50.997513
2013-02-26,1615.199951171875,51.929884
2013-02-27,1595.199951171875,51.286869
2013-02-28,1577.699951171875,50.724231
2013-03-01,1571.9000244140625,50.537759
2013-03-04,1572.0999755859375,50.544188
2013-03-05,1574.5999755859375,50.624565
2013-03-06,1574.5999755859375,50.624565
2013-03-07,1574.800048828125,50.630997
2013-03-08,1576.5999755859375,50.688866
2013-03-11,1577.800048828125,50.72745
2013-03-12,1591.5,51.167913
2013-03-13,1588.300048828125,51.065032
2013-03-14,1590.5999755859375,51.138977
2013-03-15,1592.5,51.200064
2013-03-18,1604.5999755859375,51.589087
2013-03-19,1611.300048828125,51.8045
2013-03-20,1607.5,51.682325
2013-03-21,1613.800048828125,51.884876
2013-03-22,1606.199951171875,51.640528
2013-03-25,1604.5999755859375,51.589087
2013-03-26,1595.800048828125,51.306163
2013-03-27,1606.199951171875,51.640528
2013-03-28,1594.800048828125,51.274012
2013-04-01,1600.0,51.441195
2013-04-02,1575.0999755859375,50.64064
2013-04-03,1552.800048828125,49.923681
2013-04-04,1551.800048828125,49.89153
2013-04-05,1575.4000244140625,50.650287
2013-04-08,1572.0,50.540974
2013-04-09,1586.199951171875,50.997513
2013-04-10,1558.300048828125,50.10051
2013-04-11,1564.300048828125,50.293414
2013-04-12,1501.0,48.258271
2013-04-15,1360.5999755859375,43.744305
2013-04-16,1386.800048828125,44.586657
2013-04-17,1382.199951171875,44.43876
2013-04-18,1392.0,44.753839
2013-04-19,1395.300048828125,44.859938
2013-04-22,1421.0,45.686211
2013-04-23,1408.5999755859375,45.287541
2013-04-24,1423.4000244140625,45.763373
2013-04-25,1461.800048828125,46.997963
2013-04-26,1453.5999755859375,46.734324
2013-04-29,1467.4000244140625,47.178006
2013-04-30,1472.199951171875,47.332328
2013-05-01,1446.300048828125,46.499626
2013-05-02,1467.699951171875,47.187649
2013-05-03,1464.300048828125,47.07834
2013-05-06,1468.0999755859375,47.20051
2013-05-07,1449.0,46.586432
2013-05-08,1473.9000244140625,47.386986
2013-05-09,1468.800048828125,47.223018
2013-05-10,1436.800048828125,46.194194
2013-05-13,1434.5,46.120246
2013-05-14,1424.699951171875,45.805167
2013-05-15,1396.5,44.898518
2013-05-16,1387.0999755859375,44.5963
2013-05-17,1364.9000244140625,43.882555
2013-05-20,1384.300048828125,44.50628
2013-05-21,1377.800048828125,44.2973
2013-05-22,1367.5999755859375,43.96936
2013-05-23,1392.0,44.753839
2013-05-24,1386.800048828125,44.586657
2013-05-28,1379.0999755859375,44.339094
2013-05-29,1391.300048828125,44.731335
2013-05-30,1411.5,45.380779
2013-05-31,1392.5999755859375,44.773129
2013-06-03,1411.699951171875,45.387207
2013-06-04,1397.0999755859375,44.917807
2013-06-05,1398.4000244140625,44.959605
2013-06-06,1415.699951171875,45.51581
2013-06-07,1383.0,44.464483
2013-06-10,1386.199951171875,44.567363
2013-06-11,1377.0,44.271578
2013-06-12,1391.800048828125,44.747411
2013-06-13,1377.5999755859375,44.290868
2013-06-14,1387.300048828125,44.602732
2013-06-17,1382.800048828125,44.458054
2013-06-18,1366.5999755859375,43.937209
2013-06-19,1373.5999755859375,44.162265
2013-06-20,1285.9000244140625,41.342646
2013-06-21,1291.5999755859375,41.525903
2013-06-24,1276.800048828125,41.050075
2013-06-25,1274.800048828125,40.985773
2013-06-26,1229.5999755859375,39.532557
2013-06-27,1211.4000244140625,38.947415
2013-06-28,1223.800048828125,39.346085
2013-07-01,1255.9000244140625,40.378123
2013-07-02,1243.5999755859375,39.982668
2013-07-03,1252.0999755859375,40.255949
2013-07-05,1212.9000244140625,38.995641
2013-07-08,1234.9000244140625,39.702958
2013-07-09,1245.9000244140625,40.056616
2013-07-10,1247.4000244140625,40.104842
2013-07-11,1280.0999755859375,41.15617
2013-07-12,1277.800048828125,41.082226
2013-07-15,1283.800048828125,41.27513
2013-07-16,1290.800048828125,41.500185
2013-07-17,1277.9000244140625,41.08544
2013-07-18,1284.5999755859375,41.300848
2013-07-19,1293.300048828125,41.580562
2013-07-22,1336.4000244140625,42.966258
2013-07-23,1335.0999755859375,42.924461
2013-07-24,1319.699951171875,42.429339
2013-07-25,1329.0,42.728342
2013-07-26,1321.699951171875,42.49364
2013-07-29,1328.4000244140625,42.709053
2013-07-30,1324.0,42.567588
2013-07-31,1312.4000244140625,42.194641
2013-08-01,1311.0,42.149629
2013-08-02,1310.5999755859375,42.136768
2013-08-05,1302.5999755859375,41.879562
2013-08-06,1283.199951171875,41.255836
2013-08-07,1286.0999755859375,41.349074
2013-08-08,1310.699951171875,42.139982
2013-08-09,1312.9000244140625,42.210716
2013-08-12,1334.699951171875,42.9116
2013-08-13,1321.199951171875,42.477565
2013-08-14,1334.0,42.889096
2013-08-15,1361.5999755859375,43.776456
2013-08-16,1371.699951171875,44.101177
2013-08-19,1366.199951171875,43.924348
2013-08-20,1373.0999755859375,44.146189
2013-08-21,1370.5999755859375,44.065812
2013-08-22,1371.199951171875,44.085102
2013-08-23,1395.699951171875,44.872795
2013-08-26,1393.0,44.78599
2013-08-27,1420.5999755859375,45.67335
2013-08-28,1419.0,45.621909
2013-08-29,1412.9000244140625,45.425791
2013-08-30,1396.0999755859375,44.885656
2013-09-03,1412.0,45.396854
2013-09-04,1389.9000244140625,44.686323
2013-09-05,1373.0999755859375,44.146189
2013-09-06,1386.699951171875,44.583439
2013-09-09,1386.800048828125,44.586657
2013-09-10,1364.0999755859375,43.856833
2013-09-11,1363.9000244140625,43.850404
2013-09-12,1330.4000244140625,42.773354
2013-09-13,1308.4000244140625,42.066038
2013-09-16,1317.9000244140625,42.37147
2013-09-17,1309.5,42.101403
2013-09-18,1307.800048828125,42.046748
2013-09-19,1369.4000244140625,44.027233
2013-09-20,1332.5,42.84087
2013-09-23,1326.9000244140625,42.660826
2013-09-24,1316.0,42.310382
2013-09-25,1335.9000244140625,42.950183
2013-09-26,1323.5999755859375,42.554727
2013-09-27,1338.4000244140625,43.03056
2013-09-30,1326.5,42.647965
2013-10-01,1286.0,41.34586
2013-10-02,1320.5999755859375,42.458275
2013-10-03,1317.4000244140625,42.355394
2013-10-04,1309.699951171875,42.107831
2013-10-07,1324.800048828125,42.593311
2013-10-08,1324.199951171875,42.574017
2013-10-09,1306.9000244140625,42.017811
2013-10-10,1296.5999755859375,41.686657
2013-10-11,1268.0,40.767147
2013-10-14,1276.4000244140625,41.037214
2013-10-15,1273.0,40.9279
2013-10-16,1282.0,41.217257
2013-10-17,1322.699951171875,42.525791
2013-10-18,1314.4000244140625,42.258942
2013-10-21,1315.699951171875,42.300736
2013-10-22,1342.5,43.162377
2013-10-23,1333.9000244140625,42.885882
2013-10-24,1350.199951171875,43.409936
2013-10-25,1352.4000244140625,43.48067
2013-10-28,1352.0,43.467809
2013-10-29,1345.199951171875,43.249183
2013-10-30,1349.0,43.371357
2013-10-31,1323.5999755859375,42.554727
2013-11-01,1313.0999755859375,42.217145
2013-11-04,1314.5999755859375,42.265371
2013-11-05,1308.0,42.053177
2013-11-06,1317.699951171875,42.365037
2013-11-07,1308.4000244140625,42.066038
2013-11-08,1284.5,41.297634
2013-11-11,1281.0,41.185106
2013-11-12,1271.0999755859375,40.866813
2013-11-13,1268.300048828125,40.776793
2013-11-14,1286.199951171875,41.352289
2013-11-15,1287.300048828125,41.387658
2013-11-18,1272.199951171875,40.902178
2013-11-19,1273.4000244140625,40.940761
2013-11-20,1257.9000244140625,40.442425
2013-11-21,1243.5,39.979453
2013-11-22,1244.0,39.995529
